1.595686371390647729e+00 1.224850574391247449e-01 5.627986828883102532e-02
4.703876544966437478e+00 2.000206225753933253e+00 3.024419969294458888e+00
3.083626821383184113e-01 1.303305051492005817e-01 1.669466307909514002e-01
