-1.151291257184654739e+02 -1.151291257184654739e+02 -1.151291257184654739e+02 -1.151291257184654739e+02 -1.151291257184654739e+02 -7.050206898677089384e+01 -6.697067106091385824e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -5.669700870839680817e+01 -5.440267259410295253e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.323875317745692115e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.399870365978523523e+01 -2.945299678703354829e+01 -2.731932150260679748e+01 -2.588054374252272183e+01 -2.314629442689497552e+01 -2.160868248668737834e+01 -2.037028370669534638e+01 -1.736152811013678487e+01 -1.617184952601260406e+01 -1.509369904679227936e+01 -1.409294178012729226e+01 -1.318212311047284935e+01 -1.227286901146661968e+01 -1.138701471576692903e+01 -1.066862633368060997e+01 -9.981937646907578454e+00 -9.396802036874078112e+00 -8.880144838788149642e+00 -8.428789909674852865e+00 -8.039131948346513568e+00 -7.707656334052864544e+00 -7.428766735886108918e+00 -7.200817594592102466e+00 -7.022836338674925294e+00 -6.894806215144691386e+00 -6.815496912445528466e+00 -6.790873527370290930e+00 -6.821396180740651793e+00 -6.906442679668784557e+00 -7.044950007237401834e+00 -7.235591252834678855e+00 -7.468563746789560476e+00 -7.730450624134424409e+00 -8.004110885277027521e+00 -8.266379970148426182e+00 -8.508123181097476007e+00 -8.681492479096215575e+00 -8.802567315742113152e+00 -8.877803827806632242e+00 -8.923242849883163075e+00 -8.966179429438456694e+00 -9.021505675665546065e+00 -9.090539628323066168e+00 -9.208925615819088861e+00 -9.366024682839983129e+00 -9.554640953463751529e+00 -9.796870402219429508e+00 -1.008000829508167762e+01 -1.038709302285822389e+01 -1.069873607234085888e+01 -1.099323563964004968e+01 -1.125151140243898062e+01 -1.147486908444056830e+01 -1.167970788142593364e+01 -1.182166323263364305e+01 -1.193235327406738833e+01 -1.203259746850733514e+01 -1.210764325451156509e+01 -1.214061470074615734e+01 -1.222578764990312195e+01 -1.237443102742983037e+01 -1.260056652329992488e+01 -1.292157545414957198e+01 -1.332260351408449317e+01 -1.381063877180409172e+01 -1.438701493021603817e+01 -1.506408468193129124e+01 -1.583321824147368240e+01 -1.669497436029669757e+01 -1.764972336645411843e+01 -1.870367433389772316e+01 -1.985663755602380576e+01 -2.114284364193500210e+01 -2.498944742666636643e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.547664118762371288e+01 -3.866493765746995592e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.847121022347188557e+01 -5.304843182119370226e+01 -1.151291257184654739e+02 -7.480861444161115514e+01
-7.471252535357196223e+01 -7.436603264893051346e+01 -7.494585537282098642e+01 -7.504260897604309832e+01 -1.151291257184654739e+02 -6.890092141049821350e+01 -6.536785582400216299e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -5.509430937179849508e+01 -5.279997325989095458e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.163605384345296301e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.239600432579383948e+01 -2.787976370419997707e+01 -2.562683040099976495e+01 -2.431092768067005139e+01 -2.195776781748804396e+01 -2.043944148712593645e+01 -1.929562147228870472e+01 -1.685744329376775497e+01 -1.573222946664189692e+01 -1.469803559919075830e+01 -1.374936112602510541e+01 -1.288208286487687992e+01 -1.202811063288574012e+01 -1.117804613080275722e+01 -1.048214554534384568e+01 -9.824052089255712161e+00 -9.253578622373940021e+00 -8.743365535977227765e+00 -8.295023969031298350e+00 -7.901910612670567602e+00 -7.561904905322178294e+00 -7.272222899097402937e+00 -7.031017323303791144e+00 -6.838414012206671444e+00 -6.694479889040313658e+00 -6.597000794898953302e+00 -6.552783706760839877e+00 -6.560481613090793473e+00 -6.619481465199924308e+00 -6.726944463444578304e+00 -6.880059695958171240e+00 -7.068522655337046601e+00 -7.278707760896373280e+00 -7.495066100871463632e+00 -7.696593170700026576e+00 -7.875564596967174147e+00 -7.994905902765185424e+00 -8.069972970735463491e+00 -8.108557427425044040e+00 -8.126620163223821081e+00 -8.147882129575195975e+00 -8.187189408803694946e+00 -8.245904471251009227e+00 -8.353252331934990949e+00 -8.503669139950559952e+00 -8.686950351441003804e+00 -8.924992456695999721e+00 -9.205877140910347478e+00 -9.513192163050753436e+00 -9.827531417596118146e+00 -1.012781661511176168e+01 -1.039482776267544040e+01 -1.062908650838179447e+01 -1.084706173752281977e+01 -1.101303210251495734e+01 -1.115385158045242875e+01 -1.128269929509947467e+01 -1.139665973437356250e+01 -1.146982490941137378e+01 -1.157684615623411339e+01 -1.174386081971781159e+01 -1.197293448050774956e+01 -1.229815019783355012e+01 -1.270103853504948965e+01 -1.318970093347482120e+01 -1.376772607706512197e+01 -1.444465423291991080e+01 -1.521378348845726691e+01 -1.607554589712515636e+01 -1.703030029644588339e+01 -1.808425643897873414e+01 -1.923722470721400768e+01 -2.052343543770950163e+01 -2.437004986929517969e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.485724365963375249e+01 -3.804554012948000974e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.785181269548458971e+01 -5.242903429354732481e+01 -1.151291257184654739e+02 -1.151291257184654739e+02
-7.458694097174569038e+01 -7.509046558082059164e+01 -7.556620524596958433e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -6.764286634845726098e+01 -6.410913452943798063e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -5.383555555677828153e+01 -5.154121944427008373e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.037730002781479755e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.113725051009035028e+01 -2.662912044310179738e+01 -2.434730644483658679e+01 -2.307224417569097952e+01 -2.088677276584352072e+01 -1.940077042355911274e+01 -1.828722064020271176e+01 -1.626800187335826919e+01 -1.520127099948033411e+01 -1.421199681119208336e+01 -1.330987230185630921e+01 -1.248604521565196634e+01 -1.168840684477177660e+01 -1.088901241188886182e+01 -1.022552874691093550e+01 -9.603804949990861317e+00 -9.057417541269638050e+00 -8.563689497427214192e+00 -8.126655061540169811e+00 -7.738740243639768757e+00 -7.398137300614810563e+00 -7.104544981904447276e+00 -6.856062105442152443e+00 -6.653493720430564196e+00 -6.497280700767579020e+00 -6.384803090480446919e+00 -6.323237980569487604e+00 -6.310183017905824698e+00 -6.345437585523542090e+00 -6.425144076651325697e+00 -6.545681749676083072e+00 -6.696885381122067216e+00 -6.865479250223397223e+00 -7.037595175610398712e+00 -7.193956476129890198e+00 -7.327727656737279105e+00 -7.409960192450032679e+00 -7.454666488255669243e+00 -7.470050045837751007e+00 -7.471395569261630065e+00 -7.479485577582036804e+00 -7.509010373344363387e+00 -7.561765340996116969e+00 -7.662052775945685568e+00 -7.808157925231571816e+00 -7.988352764656415417e+00 -8.224051944843195017e+00 -8.504135125142690654e+00 -8.813178443186078681e+00 -9.131709804160916377e+00 -9.439217941929999967e+00 -9.716632861182947778e+00 -9.962569008084456001e+00 -1.019303709640800726e+01 -1.038053049987405529e+01 -1.054763911800207943e+01 -1.070190939538538011e+01 -1.084893655053457806e+01 -1.095677660249215357e+01 -1.108085193729412055e+01 -1.126592110856609352e+01 -1.149760143584573235e+01 -1.182652083504988383e+01 -1.223113008075612562e+01 -1.272044628386468901e+01 -1.330028412512041491e+01 -1.397697600377622429e+01 -1.474603916269508197e+01 -1.560774783252608522e+01 -1.656244732645814111e+01 -1.761635024310197295e+01 -1.876926670369270767e+01 -2.005542975391189131e+01 -2.390193489262408733e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.438912838137078154e+01 -3.757742485121688958e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.738369741722252115e+01 -5.196091901523007550e+01 -1.151291257184654739e+02 -1.151291257184654739e+02
-7.412841524168135265e+01 -7.525331353933036382e+01 -7.437646519199020645e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -6.649080625605671457e+01 -6.295673105247829682e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -5.268316156020478047e+01 -5.038882544755185222e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.922490603100938955e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -2.998485651258117457e+01 -2.547458118450478892e+01 -2.317380618004555259e+01 -2.192443436682510693e+01 -1.986268765760406652e+01 -1.842161728171630131e+01 -1.731773039113548762e+01 -1.562172739715533609e+01 -1.459890959105994490e+01 -1.364851365103696423e+01 -1.278521446219249391e+01 -1.199808096660123446e+01 -1.124953357426226930e+01 -1.050496284986586204e+01 -9.877785797447684146e+00 -9.296457091656924021e+00 -8.781907664336797481e+00 -8.315276109835730622e+00 -7.900786317493841970e+00 -7.530307703405731523e+00 -7.201140440726777392e+00 -6.914898178767365344e+00 -6.669087916511944769e+00 -6.465038009142729969e+00 -6.303634147118529540e+00 -6.181863931459440131e+00 -6.107374440601143206e+00 -6.077152590401329491e+00 -6.091558554619972199e+00 -6.146236694902714959e+00 -6.237104066569055583e+00 -6.354654818425718332e+00 -6.486617480246310130e+00 -6.620701082456904807e+00 -6.739735631676626149e+00 -6.837823924225433281e+00 -6.892411481940014184e+00 -6.915953571559171564e+00 -6.916495837664339952e+00 -6.908325557311782994e+00 -6.909581302683559301e+00 -6.934505448400117622e+00 -6.985412409677013379e+00 -7.082662781217261561e+00 -7.227290646162599863e+00 -7.406527094780205545e+00 -7.641615933209170208e+00 -7.921880151220682009e+00 -8.232969417053510597e+00 -8.555248416243459886e+00 -8.869148063917629443e+00 -9.156004212610920234e+00 -9.413155843771033204e+00 -9.658272765909813984e+00 -9.869965538636355618e+00 -1.006844531143368826e+01 -1.025866431601497908e+01 -1.045419790927601511e+01 -1.061841241207999254e+01 -1.077947213750740119e+01 -1.100110036084737430e+01 -1.123866064823082134e+01 -1.157594840912326539e+01 -1.198490407585121176e+01 -1.247642305663449669e+01 -1.306136095219546611e+01 -1.373789788463685468e+01 -1.450795429055926533e+01 -1.537070992565563365e+01 -1.632644672046303214e+01 -1.738132446226831718e+01 -1.853516243176143874e+01 -1.982210545155577464e+01 -2.367319884070169422e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.416038277124021505e+01 -3.734867924108147008e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.715495180708347789e+01 -5.173217340512150741e+01 -1.151291257184654739e+02 -7.463103645644265782e+01
-7.514247059726805844e+01 -7.738665062292882624e+01 -7.469072924286608384e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -6.559970583637782227e+01 -6.206528099080259864e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -5.179170299007083145e+01 -4.949736687716821848e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.833344746058493513e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -2.909339795342106783e+01 -2.458433989002414322e+01 -2.224847444487178549e+01 -2.101289317584541294e+01 -1.903197007279107211e+01 -1.759262469591396538e+01 -1.648364388730256636e+01 -1.499285973673966943e+01 -1.399811870955987381e+01 -1.307442930571106388e+01 -1.223789810142284118e+01 -1.147653032982062093e+01 -1.076295334239054036e+01 -1.006367134203049751e+01 -9.467951726102839416e+00 -8.921895052726995345e+00 -8.437905816137581283e+00 -7.999919845409493746e+00 -7.611294520001033348e+00 -7.263479424193786116e+00 -6.952583840376475699e+00 -6.680655747758224017e+00 -6.444425110685891411e+00 -6.245225977460937550e+00 -6.084129563926315321e+00 -5.957913598231234786e+00 -5.874510785105492516e+00 -5.830851448727418784e+00 -5.827994006636100011e+00 -5.861636438795623683e+00 -5.927573926623130873e+00 -6.017315313645805297e+00 -6.119787669618487413e+00 -6.224135782659292460e+00 -6.315130305937119992e+00 -6.387634499145869782e+00 -6.424159026724925781e+00 -6.435541798954508508e+00 -6.429261402530157987e+00 -6.418392150030427956e+00 -6.418695687350098211e+00 -6.443653650675883249e+00 -6.496145269351385032e+00 -6.593398814282887876e+00 -6.738327197593744877e+00 -6.918098989299919843e+00 -7.153275963118532310e+00 -7.434011084399477554e+00 -7.747303334516410622e+00 -8.073966170152612420e+00 -8.395521891421539706e+00 -8.693265561903208649e+00 -8.962263879392175170e+00 -9.220317851632568562e+00 -9.448158574166775736e+00 -9.663354099330303981e+00 -9.869055835319278103e+00 -1.008309211108345771e+01 -1.027179354348254314e+01 -1.044573966670829179e+01 -1.067882007787497400e+01 -1.091599253589730978e+01 -1.125308947120251979e+01 -1.166124168082042445e+01 -1.215203287084921513e+01 -1.273819866954344349e+01 -1.341359084470249030e+01 -1.418192083968200912e+01 -1.504291274575939141e+01 -1.599685640671475717e+01 -1.704989950111139407e+01 -1.820186101371229270e+01 -1.948682892032093505e+01 -2.334514091061823748e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.383257455093866639e+01 -3.702087102090677462e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.682714358691153933e+01 -5.140436518499458174e+01 -1.151291257184654739e+02 -7.369450004550702715e+01
-1.151291257184654739e+02 -1.151291257184654739e+02 -7.530747420588811281e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -6.485375787041260764e+01 -6.131928602492004643e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -5.104570679617191331e+01 -4.875137068324672640e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.758745126666347858e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -2.834740181412427518e+01 -2.384107670436005577e+01 -2.146938647109725906e+01 -2.024289301484417436e+01 -1.831725392221638415e+01 -1.689120535327780104e+01 -1.577939257189038358e+01 -1.442438603303299338e+01 -1.344803702022853109e+01 -1.254164215322288101e+01 -1.172362949992538006e+01 -1.097993510329304101e+01 -1.029026431865515789e+01 -9.624483560344662791e+00 -9.052042355179002797e+00 -8.532378233787046184e+00 -8.072314131527416947e+00 -7.658038877670629851e+00 -7.291962044092860751e+00 -6.965367776121396126e+00 -6.673460849084960955e+00 -6.417862837913972385e+00 -6.194474842069703335e+00 -6.004049063350506366e+00 -5.847588828861393750e+00 -5.721504095573939352e+00 -5.633639606397140120e+00 -5.581015182161427113e+00 -5.565307672242466808e+00 -5.582552697129763430e+00 -5.628639588726183973e+00 -5.696261816516567933e+00 -5.775654903926718653e+00 -5.857320356785037596e+00 -5.927806783181166495e+00 -5.982677035768678486e+00 -6.008213425914044059e+00 -6.013748667457265107e+00 -6.006001485507958648e+00 -5.996903899435809926e+00 -6.000209520608613900e+00 -6.028542916450164491e+00 -6.085330671778217848e+00 -6.185278575531580891e+00 -6.332617255502019482e+00 -6.514752900198375052e+00 -6.751466447800942738e+00 -7.033673044376149264e+00 -7.349349280807884632e+00 -7.679729741114797115e+00 -8.006959481793263222e+00 -8.312315211541893234e+00 -8.588547379505097723e+00 -8.854001102642973464e+00 -9.090883542169271081e+00 -9.316034153559693110e+00 -9.532466075884146406e+00 -9.760504928527723223e+00 -9.971490633880163656e+00 -1.016154565009437682e+01 -1.040982033013156816e+01 -1.065214789338591217e+01 -1.099201442435806975e+01 -1.140398190841975712e+01 -1.189670896460832061e+01 -1.248444133477371132e+01 -1.315894549991909201e+01 -1.392529055316926900e+01 -1.478424768051243277e+01 -1.573611911945103792e+01 -1.678704090896307122e+01 -1.793683531172491286e+01 -1.921943821857199453e+01 -2.309411280743252703e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.358374841283006162e+01 -3.677204488391816284e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.657831744992243017e+01 -5.115553904789004491e+01 -1.151291257184654739e+02 -7.681246686847845240e+01
-1.151291257184654739e+02 -1.151291257184654739e+02 -7.414300600512800088e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -6.424406759553558288e+01 -6.070957504638199254e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -5.043599614475392912e+01 -4.814166003182807430e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.697774061524487621e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -2.773768827423199212e+01 -2.322996473211715696e+01 -2.081277135645735754e+01 -1.959247428509245381e+01 -1.770552708780097717e+01 -1.629005083430859457e+01 -1.517068300653262547e+01 -1.391424146133705797e+01 -1.295079050020452271e+01 -1.205729238360642519e+01 -1.125164074885362631e+01 -1.052111337999638785e+01 -9.848629774924065217e+00 -9.208459478115873509e+00 -8.653915236812355971e+00 -8.154348197097755602e+00 -7.712701219884914750e+00 -7.317138464907348094e+00 -6.969224408336167187e+00 -6.660314387878884190e+00 -6.385048930367410946e+00 -6.144454460181899336e+00 -5.933725696147260642e+00 -5.752937562712396868e+00 -5.602856162062014533e+00 -5.479414851295373978e+00 -5.390063554170135163e+00 -5.331881089013156938e+00 -5.306941513389904941e+00 -5.311670219201907628e+00 -5.342115469767524161e+00 -5.392110642241402907e+00 -5.453204065523135746e+00 -5.517189019339268086e+00 -5.572353496958454500e+00 -5.614935099458808310e+00 -5.634344328944882463e+00 -5.638529544635865420e+00 -5.633366399638075173e+00 -5.629569117702635239e+00 -5.639139952687114210e+00 -5.673649575304100523e+00 -5.736983171550869898e+00 -5.841753572605392186e+00 -5.993104922113840161e+00 -6.178945984438223071e+00 -6.418179219779315048e+00 -6.702567976690051665e+00 -7.021065487198860033e+00 -7.355532642566912749e+00 -7.688812423654685979e+00 -8.002152554651605243e+00 -8.285954882888965756e+00 -8.558948017707793454e+00 -8.803649679516430737e+00 -9.036680450451019198e+00 -9.261687537954671257e+00 -9.500253521338960283e+00 -9.729147316820633051e+00 -9.933285356064137872e+00 -1.019475394237651855e+01 -1.044259409917911441e+01 -1.078501446523449125e+01 -1.120126404025580946e+01 -1.169645817381737096e+01 -1.228605514571078317e+01 -1.296029103604722188e+01 -1.372523231862118998e+01 -1.458239096429287507e+01 -1.553320379975031607e+01 -1.658321145954814568e+01 -1.773231693148978749e+01 -1.901426157671553341e+01 -2.292123319745019572e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.325688105136605799e+01 -3.644517744978353591e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.625145001579997484e+01 -5.082867161365877706e+01 -1.151291257184654739e+02 -7.493351995334634807e+01
-1.151291257184654739e+02 -1.151291257184654739e+02 -7.354126356008193000e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -6.373867898361476847e+01 -6.020420421916031017e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.993062550138344591e+01 -4.763628938848778915e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.647236997190337604e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -2.723232552242762239e+01 -2.272426025106951997e+01 -2.027209471048386291e+01 -1.905401054036978792e+01 -1.719019870514557624e+01 -1.578172405001672551e+01 -1.465114075342217603e+01 -1.346244201714283761e+01 -1.250625481854108756e+01 -1.162124336303069683e+01 -1.082326260038169607e+01 -1.010086450716763551e+01 -9.440263507776592178e+00 -8.819072234515489939e+00 -8.277722354400056659e+00 -7.793149432956858469e+00 -7.365603814178610875e+00 -6.984766280911048675e+00 -6.651514057718418194e+00 -6.357418173048352550e+00 -6.096821972772510811e+00 -5.869997746430519747e+00 -5.671597002759087403e+00 -5.500977167363269693e+00 -5.358567892146553824e+00 -5.239740555944094602e+00 -5.151263486682534420e+00 -5.090252440961587688e+00 -5.058911121300247338e+00 -5.054032144140000682e+00 -5.071837763401527255e+00 -5.107247914407421874e+00 -5.153141892024437176e+00 -5.202596618457025812e+00 -5.245642423754931727e+00 -5.279255039122003446e+00 -5.295446500634733766e+00 -5.301021985390868885e+00 -5.301055194206241161e+00 -5.305058773780281456e+00 -5.323277104803319837e+00 -5.366285505413640244e+00 -5.438153133267300987e+00 -5.549615442612977567e+00 -5.706305143095260490e+00 -5.896754506742345470e+00 -6.138730633873636044e+00 -6.424672349591618037e+00 -6.744300217696376443e+00 -7.080351369299626718e+00 -7.416293037700302904e+00 -7.733444810951185744e+00 -8.019855862401950475e+00 -8.294046387371032836e+00 -8.538343259691041354e+00 -8.768316850037185972e+00 -8.989768742846813154e+00 -9.224595200781926962e+00 -9.457791211954969413e+00 -9.668830132623622120e+00 -9.935855393631742416e+00 -1.018871103084730301e+01 -1.053025512673256969e+01 -1.094681807635717874e+01 -1.143926982674893189e+01 -1.202274910232167748e+01 -1.268768493470203396e+01 -1.343976294992189580e+01 -1.428978082800423266e+01 -1.522220577901019922e+01 -1.625193734842146043e+01 -1.737811030065622830e+01 -1.863286844514046692e+01 -2.257880382345975789e+01 -2.686906162164405742e+01 -2.898907371434915703e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.937109902857952193e+01 -4.314149794743721600e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -5.251517866094249598e+01 -7.455921849712593996e+01
-7.544740946924105174e+01 -7.461172773704454642e+01 -7.285109250549673732e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -6.333936482108923371e+01 -5.980490879411797778e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.953133069802988331e+01 -4.723699458515563521e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.607307516857301266e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -2.683396974152048031e+01 -2.231856374699789569e+01 -1.980880902063212190e+01 -1.855725553444497322e+01 -1.670569206348116964e+01 -1.530914837221131464e+01 -1.417225901491401885e+01 -1.303516480776123565e+01 -1.208561616282675466e+01 -1.120786273087421314e+01 -1.041637349350569686e+01 -9.701510652151183578e+00 -9.050776606658777368e+00 -8.445974425444969569e+00 -7.916191906583478932e+00 -7.444493900511142570e+00 -7.029021666558645798e+00 -6.660785081022106979e+00 -6.339959235790784575e+00 -6.058382689583976521e+00 -5.810324607471503811e+00 -5.595320086633113199e+00 -5.407731509954412985e+00 -5.246339609695769290e+00 -5.111298707329675395e+00 -4.997517620482231138e+00 -4.911027107280765414e+00 -4.848954563588331546e+00 -4.813478613746854151e+00 -4.801741050557310153e+00 -4.810128035340142105e+00 -4.834540590459587506e+00 -4.869101930720955984e+00 -4.908015752467103532e+00 -4.942910095848033869e+00 -4.971409311069622028e+00 -4.987578099133466836e+00 -4.997169569868563421e+00 -5.004494698200666392e+00 -5.017909340152329811e+00 -5.046222568059805624e+00 -5.098828068366054289e+00 -5.179962113403309587e+00 -5.298650203132323711e+00 -5.460787123063333581e+00 -5.655591536797794916e+00 -5.899659205335545664e+00 -6.186179493952558062e+00 -6.505725601354799714e+00 -6.842282952926185047e+00 -7.179984778289350444e+00 -7.500534245010032741e+00 -7.789778150938603929e+00 -8.066014551173021019e+00 -8.311090670146819903e+00 -8.540197540652821218e+00 -8.761416472417513646e+00 -8.995895801417116644e+00 -9.235446246040716289e+00 -9.455963300413976924e+00 -9.731243908760010441e+00 -9.991940377389711969e+00 -1.033628177789638336e+01 -1.075500034491989787e+01 -1.124697543762349738e+01 -1.182783707333388001e+01 -1.248752887730865346e+01 -1.323177494639212526e+01 -1.407731907032727570e+01 -1.499914143278033762e+01 -1.601768205650406074e+01 -1.713180629939875743e+01 -1.837226075796522196e+01 -2.235144593486856834e+01 -2.536534825770277379e+01 -2.763647058667332601e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.794776340136954929e+01 -4.171816232095621757e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -5.109184303643756664e+01 -1.151291257184654739e+02
-1.151291257184654739e+02 -7.695328158491339821e+01 -7.252966261075039256e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -6.295273659940765754e+01 -5.941826610794783647e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -4.914468786829545621e+01 -4.685035175540782149e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.568643233882442445e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -2.643427979099226732e+01 -2.195691211322598591e+01 -1.941456725850999021e+01 -1.815263177160683483e+01 -1.630093899871238250e+01 -1.491283183768447884e+01 -1.376968159464663799e+01 -1.266545647412821651e+01 -1.171835933078355119e+01 -1.084356819835879016e+01 -1.005485822115928940e+01 -9.343612264736728790e+00 -8.698106235336968695e+00 -8.103998189202185287e+00 -7.581269427277273820e+00 -7.117745865655315640e+00 -6.710133023752257841e+00 -6.350645077512384162e+00 -6.038850897179062649e+00 -5.766819912146738503e+00 -5.528985791722532461e+00 -5.324073149878250533e+00 -5.146321876771624559e+00 -4.993826702953664487e+00 -4.866403295711764443e+00 -4.758500377451838403e+00 -4.675257019003509207e+00 -4.613727892967233402e+00 -4.575938328385800169e+00 -4.559327308767066711e+00 -4.560469442987928446e+00 -4.576169520962970694e+00 -4.601841453747552713e+00 -4.632722245277123285e+00 -4.661940455847088494e+00 -4.687766147439692332e+00 -4.705862582127148031e+00 -4.721088694977805034e+00 -4.737019492045899227e+00 -4.760967065852983460e+00 -4.800411152118007507e+00 -4.863596622095897715e+00 -4.954767237119980017e+00 -5.081452489202446188e+00 -5.249570966492504986e+00 -5.448995779161381670e+00 -5.695162993701377019e+00 -5.982021445671282578e+00 -6.300679451882390758e+00 -6.636687620899441420e+00 -6.974738169502274765e+00 -7.297291701687757204e+00 -7.588252111670686695e+00 -7.865305883415937949e+00 -8.109754685101068006e+00 -8.336427747658659015e+00 -8.555133159297229284e+00 -8.786343618449368620e+00 -9.027554674232550980e+00 -9.255010793342927755e+00 -9.534161222772663535e+00 -9.801804323153275433e+00 -1.014812043378347184e+01 -1.056859109259909602e+01 -1.105962018590506091e+01 -1.163731258189325679e+01 -1.229133670299222203e+01 -1.302740696135329657e+01 -1.386830129553396596e+01 -1.477909175484239945e+01 -1.578607166869131717e+01 -1.688780220550673050e+01 -1.811324268646958657e+01 -2.209321560255225947e+01 -2.431979185844706137e+01 -2.662589728568056557e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -3.692001590366250241e+01 -4.069041481767609980e+01 -1.151291257184654739e+02 -1.151291257184654739e+02 -5.006409552185841250e+01 -7.020919957444296244e+01
