1.572887476134125162e+00 3.101753121877011132e-01 9.469905270005996023e-02
2.331671346256988464e+00 4.229496030455082156e+00 4.190763018513908200e+00
2.810177854154607274e-02 2.394484597306292539e-01 1.424354419395302829e-01
