1.641169627128102659e+00 4.599376613025702998e-01 1.760685377969191112e-01
-5.997891454144966827e-01 3.338818270723610482e+00 2.610486118658353227e+00
-3.755798831093069834e-02 9.586569168003182539e-02 7.809873901036250288e-02
