2.077995034326399537e+00 4.043953460429792202e-01 2.023778437434065047e-01
6.331677170440648261e-01 3.252412027659929095e+00 2.594006591207496104e+00
1.721967283790773739e-01 1.645218511952883100e-01 1.047376672971705724e-01
